name,categories,amount,code,ecoinvent name
"Carbon dioxide, fossil",air::lower stratosphere + upper troposphere,0.066068584,16eeda8a-1ea2-408e-ab37-2648495058dd,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"Carbon dioxide, fossil",air::non-urban air or from high stacks,0.006412036,aa7cac3a-3625-41d4-bc54-33e2cf11ec46,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"Carbon monoxide, fossil",air::lower stratosphere + upper troposphere,4.96e-05,a3beb5ac-5149-47f6-a035-53fc5030f10a,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"Carbon monoxide, fossil",air::non-urban air or from high stacks,4.82e-06,099b36ab-4c03-4587-87f4-2f81e337afb8,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Chromium III,air::lower stratosphere + upper troposphere,1.06e-09,2a5ed451-12a2-47db-b4dc-fa0bfbc01d79,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Chromium III,air::non-urban air or from high stacks,1.03e-10,4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Copper ion,air::lower stratosphere + upper troposphere,3.6e-08,3573a5af-88f8-4f74-ade7-cd269cbc4e66,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Copper ion,air::non-urban air or from high stacks,3.5e-09,e336eee7-148a-4d1c-8027-780cbfafa12b,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Lead II,air::lower stratosphere + upper troposphere,4.24e-07,fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Lead II,air::non-urban air or from high stacks,4.11e-08,2718482b-8399-442e-b89a-52fbcc22d2e6,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Mercury II,air::lower stratosphere + upper troposphere,1.48e-12,48aa661d-be05-4c24-94fe-8d6feb3dcb31,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Mercury II,air::non-urban air or from high stacks,1.44e-13,5ec9c16a-959d-44cd-be7d-a935727d2151,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"NMVOC, non-methane volatile organic compounds",air::lower stratosphere + upper troposphere,4.93e-06,36c96aed-9335-4564-8cdd-46f01a13700c,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"NMVOC, non-methane volatile organic compounds",air::non-urban air or from high stacks,4.78e-07,33b38ccb-593b-4b11-b965-10d747ba3556,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Nickel II,air::lower stratosphere + upper troposphere,1.48e-09,0545c382-2312-43b6-9ec3-63dbb1438565,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Nickel II,air::non-urban air or from high stacks,1.44e-10,e8fc62ba-678e-4706-97d2-b79d83e227d5,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Nitrogen oxides,air::lower stratosphere + upper troposphere,0.000300067,4841a0fe-c250-4a39-94a1-1bc31426c0f1,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Nitrogen oxides,air::non-urban air or from high stacks,2.91e-05,77357947-ccc5-438e-9996-95e65e1e1bce,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"Particulate Matter, < 2.5 um",air::lower stratosphere + upper troposphere,3.9e-06,ddd99a3a-be86-423d-b36a-a9dc8af1b1f8,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
"Particulate Matter, < 2.5 um",air::non-urban air or from high stacks,3.78e-07,66f50b33-fd62-4fdd-a373-c5b0de7de00d,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Selenium IV,air::lower stratosphere + upper troposphere,2.12e-10,fbfabc26-84d9-46cd-9d1b-1a0060325b64,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Selenium IV,air::non-urban air or from high stacks,2.06e-11,e6551223-73b6-4289-b841-c5cdeb25abd9,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Sulfur dioxide,air::lower stratosphere + upper troposphere,1.78e-05,16521d00-4b6f-464f-b5dd-8da4a27b15ca,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Sulfur dioxide,air::non-urban air or from high stacks,1.73e-06,78c3efe4-421c-4d30-82e4-b97ac5124993,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Water,air::lower stratosphere + upper troposphere,1.62e-07,f14b59ff-d438-442d-8bad-b53694b8263a,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Water,air::non-urban air or from high stacks,1.57e-08,09872080-d143-4fb1-a3a5-647b077107ff,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Zinc II,air::lower stratosphere + upper troposphere,2.12e-07,87a69874-34f9-4070-a525-aa301ab2634b,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Zinc II,air::non-urban air or from high stacks,2.06e-08,ada3ecfe-8244-4389-bcce-e83ca4f66e09,"kerosene production, synthetic, Fischer Tropsch process, from natural gas, energy allocation, with carbon capture and storage"
Cadmium II,air::lower stratosphere + upper troposphere,2.12e-10,dd1bbaa1-d1f1-4584-aeb2-6f02bfb04e87,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Cadmium II,air::non-urban air or from high stacks,2.06e-11,e2d58f90-9aac-4ac4-87f7-bbd6cfc358e3,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"Carbon dioxide, fossil",air::lower stratosphere + upper troposphere,0.066068584,16eeda8a-1ea2-408e-ab37-2648495058dd,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"Carbon dioxide, fossil",air::non-urban air or from high stacks,0.006412036,aa7cac3a-3625-41d4-bc54-33e2cf11ec46,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"Carbon monoxide, fossil",air::lower stratosphere + upper troposphere,4.96e-05,a3beb5ac-5149-47f6-a035-53fc5030f10a,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"Carbon monoxide, fossil",air::non-urban air or from high stacks,4.82e-06,099b36ab-4c03-4587-87f4-2f81e337afb8,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Chromium III,air::lower stratosphere + upper troposphere,1.06e-09,2a5ed451-12a2-47db-b4dc-fa0bfbc01d79,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Chromium III,air::non-urban air or from high stacks,1.03e-10,4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Copper ion,air::lower stratosphere + upper troposphere,3.6e-08,3573a5af-88f8-4f74-ade7-cd269cbc4e66,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Copper ion,air::non-urban air or from high stacks,3.5e-09,e336eee7-148a-4d1c-8027-780cbfafa12b,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Lead II,air::lower stratosphere + upper troposphere,4.24e-07,fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Lead II,air::non-urban air or from high stacks,4.11e-08,2718482b-8399-442e-b89a-52fbcc22d2e6,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Mercury II,air::lower stratosphere + upper troposphere,1.48e-12,48aa661d-be05-4c24-94fe-8d6feb3dcb31,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Mercury II,air::non-urban air or from high stacks,1.44e-13,5ec9c16a-959d-44cd-be7d-a935727d2151,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"NMVOC, non-methane volatile organic compounds",air::lower stratosphere + upper troposphere,4.93e-06,36c96aed-9335-4564-8cdd-46f01a13700c,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"NMVOC, non-methane volatile organic compounds",air::non-urban air or from high stacks,4.78e-07,33b38ccb-593b-4b11-b965-10d747ba3556,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Nickel II,air::lower stratosphere + upper troposphere,1.48e-09,0545c382-2312-43b6-9ec3-63dbb1438565,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Nickel II,air::non-urban air or from high stacks,1.44e-10,e8fc62ba-678e-4706-97d2-b79d83e227d5,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Nitrogen oxides,air::lower stratosphere + upper troposphere,0.000300067,4841a0fe-c250-4a39-94a1-1bc31426c0f1,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Nitrogen oxides,air::non-urban air or from high stacks,2.91e-05,77357947-ccc5-438e-9996-95e65e1e1bce,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"Particulate Matter, < 2.5 um",air::lower stratosphere + upper troposphere,3.9e-06,ddd99a3a-be86-423d-b36a-a9dc8af1b1f8,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
"Particulate Matter, < 2.5 um",air::non-urban air or from high stacks,3.78e-07,66f50b33-fd62-4fdd-a373-c5b0de7de00d,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Selenium IV,air::lower stratosphere + upper troposphere,2.12e-10,fbfabc26-84d9-46cd-9d1b-1a0060325b64,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Selenium IV,air::non-urban air or from high stacks,2.06e-11,e6551223-73b6-4289-b841-c5cdeb25abd9,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Sulfur dioxide,air::lower stratosphere + upper troposphere,1.78e-05,16521d00-4b6f-464f-b5dd-8da4a27b15ca,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Sulfur dioxide,air::non-urban air or from high stacks,1.73e-06,78c3efe4-421c-4d30-82e4-b97ac5124993,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Water,air::lower stratosphere + upper troposphere,1.62e-07,f14b59ff-d438-442d-8bad-b53694b8263a,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Water,air::non-urban air or from high stacks,1.57e-08,09872080-d143-4fb1-a3a5-647b077107ff,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Zinc II,air::lower stratosphere + upper troposphere,2.12e-07,87a69874-34f9-4070-a525-aa301ab2634b,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Zinc II,air::non-urban air or from high stacks,2.06e-08,ada3ecfe-8244-4389-bcce-e83ca4f66e09,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, energy allocation"
Cadmium II,air::lower stratosphere + upper troposphere,2.12e-10,dd1bbaa1-d1f1-4584-aeb2-6f02bfb04e87,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
Cadmium II,air::non-urban air or from high stacks,2.06e-11,e2d58f90-9aac-4ac4-87f7-bbd6cfc358e3,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
"Carbon dioxide, fossil",air::lower stratosphere + upper troposphere,0.066068584,16eeda8a-1ea2-408e-ab37-2648495058dd,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
"Carbon dioxide, fossil",air::non-urban air or from high stacks,0.006412036,aa7cac3a-3625-41d4-bc54-33e2cf11ec46,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
"Carbon monoxide, fossil",air::lower stratosphere + upper troposphere,4.96e-05,a3beb5ac-5149-47f6-a035-53fc5030f10a,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
"Carbon monoxide, fossil",air::non-urban air or from high stacks,4.82e-06,099b36ab-4c03-4587-87f4-2f81e337afb8,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
Chromium III,air::lower stratosphere + upper troposphere,1.06e-09,2a5ed451-12a2-47db-b4dc-fa0bfbc01d79,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
Chromium III,air::non-urban air or from high stacks,1.03e-10,4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
Copper ion,air::lower stratosphere + upper troposphere,3.6e-08,3573a5af-88f8-4f74-ade7-cd269cbc4e66,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
Copper ion,air::non-urban air or from high stacks,3.5e-09,e336eee7-148a-4d1c-8027-780cbfafa12b,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
Lead II,air::lower stratosphere + upper troposphere,4.24e-07,fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
Lead II,air::non-urban air or from high stacks,4.11e-08,2718482b-8399-442e-b89a-52fbcc22d2e6,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
Mercury II,air::lower stratosphere + upper troposphere,1.48e-12,48aa661d-be05-4c24-94fe-8d6feb3dcb31,"kerosene production, synthetic, Fischer Tropsch process, hydrogen from coal gasification, with CCS, energy allocation"
